firm_key,reporting_period,source_reporting_period,product_group,display_firm_name,resolved_frn,observation_start,observation_end,eligible_rule_count,triggered_rule_count,persistent_rule_count,triggered_rule_ids,uncapped_base_warning_score,base_warning_score,family_score_evidence,point_cap_reduction,persistence_bonus,warning_score,coverage_status,priority_band,methodology_id,methodology_status,independent_signal_family_count,triggered_signal_families,persistent_trigger_ids,complaints_opened_count,complaints_closed_count,complaints_upheld_pct,closed_within_8_weeks_pct,context_provision_rate,context_intermediation_rate,identity_match_status,previous_sample_review_outcome,previous_sample_review_comment,review_flags,review_disposition,review_comment,source_check_status,resolved_disposition,source_check_resolution,source_check_evidence,review_method,reviewer,reviewed_at,business_approval_status
FRN:122287,2025-H2,2025-07-01 to 2025-12-31,decumulation_and_pensions,Coutts & Company,122287.0,2025-07-01,2025-12-31,7,4,0,CTX_PROVISION_DETERIORATION|OVER_8_WEEKS_HIGH|UPHELD_DETERIORATION|UPHELD_PEER_HIGH,10,9,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""context_rate"": {""cap"": 4, ""capped_points"": 2, ""uncapped_points"": 2}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",1,0,9,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|timeliness,,23.0,20.0,0.9,0.75,4.84,,matched,coherent_priority_case,"Timeliness and upheld-outcome signals combine with material provision-rate and upheld deterioration. Opened volume is small, so denominator context should be checked during investigation.",low_closed_denominator_20_to_49,retain_priority_review_with_statistical_caveat,"Score 9 from 4 rules across 3 independent signal families (complaint_outcome|context_rate|timeliness). No rule persisted from the prior period. Keep in the priority queue, but verify low_closed_denominator_20_to_49 against the source workbook and definitions before relying on the score. This is prioritisation evidence, not a harm finding. Source-check resolution: Workbook confirms 23 opened, 20 closed, 90% upheld, 75% closed after 3 days within 8 weeks and context rate 4.84. Values are correctly extracted; retain small-denominator caveat.",resolved_with_caveat,retain_priority_review_with_statistical_caveat,"Workbook confirms 23 opened, 20 closed, 90% upheld, 75% closed after 3 days within 8 weeks and context rate 4.84. Values are correctly extracted; retain small-denominator caveat.","firm-level-complaints-data-2025-h2.xlsx: Opened!F67; Closed!F67; Percentage upheld!F67; Percentage after 3 days, within!F67; Context - Provision!F54",structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:134908,2025-H2,2025-07-01 to 2025-12-31,decumulation_and_pensions,EBS Pensions Limited,134908.0,2025-07-01,2025-12-31,3,3,0,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,9,9,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,0,9,partial,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|timeliness,,1176.0,776.0,0.9317,0.4072,34.21,,matched,,,,retain_priority_review,"Score 9 from 3 rules across 3 independent signal families (complaint_outcome|context_rate|timeliness). No rule persisted from the prior period. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:139793,2021-H2,2021-07-01 to 2021-12-31,insurance_and_pure_protection,The Prudential Assurance Company Limited,139793.0,2021-07-01,2021-12-31,7,3,1,OVER_8_WEEKS_HIGH|UPHELD_DETERIORATION|UPHELD_PEER_HIGH,8,7,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",1,1,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,UPHELD_PEER_HIGH,470.0,537.0,0.907,0.868,0.26,,matched,,,,retain_priority_review_borderline,"Score 8 from 3 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:139793,2023-H1,2023-01-01 to 2023-06-30,insurance_and_pure_protection,The Prudential Assurance Company Limited,139793.0,2023-01-01,2023-06-30,7,2,2,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,359.0,318.0,0.8490566037735849,0.7075471698113207,0.21,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:139793,2025-H2,2025-07-01 to 2025-12-31,insurance_and_pure_protection,The Prudential Assurance Company Limited,139793.0,2025-07-01,2025-12-31,7,3,1,OVER_8_WEEKS_HIGH|UPHELD_DETERIORATION|UPHELD_PEER_HIGH,8,7,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",1,1,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,UPHELD_PEER_HIGH,750.0,785.0,0.893,0.8892,0.49,,matched,,,,retain_priority_review_borderline,"Score 8 from 3 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:141282,2024-H2,2024-07-01 to 2024-12-31,decumulation_and_pensions,Interactive Investor Services Limited,141282.0,2024-07-01,2024-12-31,7,3,2,CTX_PROVISION_DETERIORATION|OPENED_EXCEPTIONAL_GROWTH|OVER_8_WEEKS_HIGH,7,7,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 2, ""uncapped_points"": 2}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 2, ""uncapped_points"": 2}}",0,2,9,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,context_rate|timeliness|volume_pressure,OPENED_EXCEPTIONAL_GROWTH|OVER_8_WEEKS_HIGH,479.0,535.0,0.6206,0.8074,5.64,,matched,,,,retain_priority_review,"Score 9 from 3 rules across 3 independent signal families (context_rate|timeliness|volume_pressure). Persistent rules: OPENED_EXCEPTIONAL_GROWTH|OVER_8_WEEKS_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:165548,2024-H2,2024-07-01 to 2024-12-31,investments,Scottish Equitable Plc,165548.0,2024-07-01,2024-12-31,7,4,1,CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH|OPENED_EXCEPTIONAL_GROWTH|UPHELD_DETERIORATION,9,8,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 2, ""uncapped_points"": 2}, ""context_rate"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 2, ""uncapped_points"": 2}}",1,1,9,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|volume_pressure,CTX_PROVISION_DETERIORATION,259.0,180.0,0.8333,0.9056,16.11,,matched,,,,retain_priority_review,"Score 9 from 4 rules across 3 independent signal families (complaint_outcome|context_rate|volume_pressure). Persistent rules: CTX_PROVISION_DETERIORATION. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:165548,2025-H1,2025-01-01 to 2025-06-30,investments,Scottish Equitable Plc,165548.0,2025-01-01,2025-06-30,7,5,3,CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_DETERIORATION|UPHELD_PEER_HIGH,13,11,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""context_rate"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",2,2,13,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|timeliness,CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH|UPHELD_DETERIORATION,329.0,301.0,0.9003,0.6146,20.98,,matched,,,,retain_priority_review,"Score 13 from 5 rules across 3 independent signal families (complaint_outcome|context_rate|timeliness). Persistent rules: CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH|UPHELD_DETERIORATION. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:165548,2025-H2,2025-07-01 to 2025-12-31,investments,Scottish Equitable Plc,165548.0,2025-07-01,2025-12-31,7,3,3,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,9,9,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,11,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|timeliness,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,168.0,244.0,0.8811,0.4877,10.82,,matched,coherent_priority_case,"Persistent adverse peer positions occur across context rate, upheld outcome and timeliness. Current changes improved, but the elevated levels remain a coherent investigation signal.",,retain_priority_review,"Score 11 from 3 rules across 3 independent signal families (complaint_outcome|context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2021-H1,01-01-2021 to 30-06-2021,investments,SCOTTISH WIDOWS LIMITED,181655.0,2021-01-01,2021-06-30,3,3,0,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,9,9,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,0,9,partial,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|timeliness,,1498.0,1481.0,0.9034436191762324,0.5334233625928426,11.66,,matched,,,,retain_priority_review,"Score 9 from 3 rules across 3 independent signal families (complaint_outcome|context_rate|timeliness). No rule persisted from the prior period. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2021-H2,2021-07-01 to 2021-12-31,insurance_and_pure_protection,SCOTTISH WIDOWS LIMITED,181655.0,2021-07-01,2021-12-31,7,2,2,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,1445.0,1514.0,0.752,0.788,1.28,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2021-H2,2021-07-01 to 2021-12-31,investments,SCOTTISH WIDOWS LIMITED,181655.0,2021-07-01,2021-12-31,7,5,3,CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH|OPENED_VOLUME_PRESSURE|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,12,11,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 1, ""uncapped_points"": 1}}",1,2,13,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,4,complaint_outcome|context_rate|timeliness|volume_pressure,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,1915.0,1895.0,0.92,0.5640000000000001,15.42,,matched,,,,retain_priority_review,"Score 13 from 5 rules across 4 independent signal families (complaint_outcome|context_rate|timeliness|volume_pressure). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2022-H1,2022-01-01 to 2022-06-30,insurance_and_pure_protection,SCOTTISH WIDOWS LIMITED,181655.0,2022-01-01,2022-06-30,7,2,2,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,1799.0,1855.0,0.7849,0.7827000000000001,1.61,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2022-H1,2022-01-01 to 2022-06-30,investments,SCOTTISH WIDOWS LIMITED,181655.0,2022-01-01,2022-06-30,7,3,3,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,9,9,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,11,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|timeliness,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,2032.0,2207.0,0.9162,0.6923999999999999,7.87,,matched,,,,retain_priority_review,"Score 11 from 3 rules across 3 independent signal families (complaint_outcome|context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2022-H2,2022-07-01 to 2022-12-31,insurance_and_pure_protection,SCOTTISH WIDOWS LIMITED,181655.0,2022-07-01,2022-12-31,7,2,2,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,1542.0,1538.0,0.8114,0.8206,1.39,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2022-H2,2022-07-01 to 2022-12-31,investments,SCOTTISH WIDOWS LIMITED,181655.0,2022-07-01,2022-12-31,7,3,3,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,9,9,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,11,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|timeliness,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,1948.0,1907.0,0.9229,0.7483,8.29,,matched,,,,retain_priority_review,"Score 11 from 3 rules across 3 independent signal families (complaint_outcome|context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2023-H1,2023-01-01 to 2023-06-30,decumulation_and_pensions,SCOTTISH WIDOWS LIMITED,181655.0,2023-01-01,2023-06-30,7,3,2,OPENED_VOLUME_PRESSURE|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,7,7,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 1, ""uncapped_points"": 1}}",0,2,9,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|timeliness|volume_pressure,OPENED_VOLUME_PRESSURE|UPHELD_PEER_HIGH,13024.0,13020.0,0.9063748079877112,0.5293394777265745,2.8,,matched,,,,retain_priority_review,"Score 9 from 3 rules across 3 independent signal families (complaint_outcome|timeliness|volume_pressure). Persistent rules: OPENED_VOLUME_PRESSURE|UPHELD_PEER_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2023-H1,2023-01-01 to 2023-06-30,insurance_and_pure_protection,SCOTTISH WIDOWS LIMITED,181655.0,2023-01-01,2023-06-30,7,2,2,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,2187.0,2203.0,0.7884702678166137,0.6359509759418975,2.01,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2023-H1,2023-01-01 to 2023-06-30,investments,SCOTTISH WIDOWS LIMITED,181655.0,2023-01-01,2023-06-30,7,5,3,CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH|OPENED_VOLUME_PRESSURE|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,12,11,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 1, ""uncapped_points"": 1}}",1,2,13,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,4,complaint_outcome|context_rate|timeliness|volume_pressure,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,2909.0,2957.0,0.8965167399391275,0.6712884680419343,12.28,,matched,,,,retain_priority_review,"Score 13 from 5 rules across 4 independent signal families (complaint_outcome|context_rate|timeliness|volume_pressure). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2023-H2,2023-07-01 to 2023-12-31,decumulation_and_pensions,SCOTTISH WIDOWS LIMITED,181655.0,2023-07-01,2023-12-31,7,2,2,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,11723.0,11469.0,0.8744,0.6766,2.23,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2023-H2,2023-07-01 to 2023-12-31,insurance_and_pure_protection,SCOTTISH WIDOWS LIMITED,181655.0,2023-07-01,2023-12-31,7,2,2,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,1820.0,1755.0,0.7709,0.8763,1.68,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
